,NAME_CAT,SMILE_CAT,NAME_ANI,SMILE_ANI,T,P,densiy (kg/m3),reference,,,,,,,,,,,,,,,,
236,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,"1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",S(=O)(=O)([N-]S(=O)(=O)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,298.15,101,1593.2,"Deenadayalu, N.; Bhujrajh, P. (2008) J. Chem. Eng. Data 53, 1098-1102.",,,,,,,,,,,,,,,,
237,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,"1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",S(=O)(=O)([N-]S(=O)(=O)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,303.15,101,1587.3,"Deenadayalu, N.; Bhujrajh, P. (2008) J. Chem. Eng. Data 53, 1098-1102.",,,,,,,,,,,,,,,,
238,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,"1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",S(=O)(=O)([N-]S(=O)(=O)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,303.15,101,1587.6,"Deenadayalu, N.; Bhujrajh, P. (2008) J. Chem. Eng. Data 53, 1098-1102.",,,,,,,,,,,,,,,,
239,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,"1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",S(=O)(=O)([N-]S(=O)(=O)C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,313.15,101,1576.7,"Deenadayalu, N.; Bhujrajh, P. (2008) J. Chem. Eng. Data 53, 1098-1102.",,,,,,,,,,,,,,,,
240,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],283.15,101.325,1107.56,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.","Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,
241,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],288.15,101.325,1104.47,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
242,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],293.15,101.325,1101.36,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
243,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],298.15,101.325,1098.26,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
244,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],303.15,101.325,1095.16,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
245,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],308.15,101.325,1092.07,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
246,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],313.15,101.325,1089,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
247,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],318.15,101.325,1085.94,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
248,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],323.15,101.325,1082.9,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
249,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],328.15,101.325,1079.87,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
250,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],333.15,101.325,1076.84,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
251,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],338.15,101.325,1073.83,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
252,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],343.15,101.325,1070.83,"Araujo, J. M. M.; Pereiro, A. B.; Alves, F.; Marrucho, I. M.; Rebelo, L. P. N. (2013) J. Chem. Thermodyn. 57(1), 1-8.",,,,,,,,,,,,,,,,
253,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,261.46,101.325,1556.6,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
254,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,268.29,101.325,1548.7,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
255,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.3,101.325,1544,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
256,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.37,101.325,1539,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
257,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,282.48,101.325,1535,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
258,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.45,101.325,1530,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
259,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.11,101.325,1524.4,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
260,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.13,101.325,1519.5,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
261,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,302.98,101.325,1514.3,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
262,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.32,101.325,1508.3,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
263,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.89,101.325,1503.3,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
264,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.09,101.325,1498.7,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
265,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.34,101.325,1493.8,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
266,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.03,101.325,1488.2,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
267,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.55,101.325,1483.6,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
268,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,337.88,101.325,1479,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
269,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,342.95,101.325,1473.8,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
270,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.1,101.325,1469.4,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
271,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,352.98,101.325,1465,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
272,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,357.53,101.325,1460,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
273,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.55,101.325,1453.7,"Souckova, M.; Klomfar, J.; Patek, J. (2014) J. Chem. Thermodyn. 77, 31-39.",,,,,,,,,,,,,,,,
274,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,bromide,[Br-],298.15,101.325,1388.1 ,"Li, W.; Sun, D.; Zhang, T.; Huang, Y.; Zhang, L.; Zhang, Z. (2014) J. Chem. Eng. Data 59(12), 3975-3981",,,,,,,,,,,,,,,,
275,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],333.14,101.325,1123.9,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
276,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],338.14,101.325,1121.1,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
277,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],343.14,101.325,1118.3,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
278,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],348.14,101.325,1115.6,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
279,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],353.14,101.325,1112.8,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
280,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],358.14,101.325,1110,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
281,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,chloride,[Cl-],363.14,101.325,1107.4,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
282,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,283.15,101.325,1111.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
283,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,288.15,101.325,1107.9,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
284,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,293.15,101.325,1104.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
285,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,298.15,101.325,1101.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
286,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,303.15,101.325,1097.9,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
287,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,308.15,101.325,1094.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
288,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,313.15,101.325,1091.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
289,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,318.15,101.325,1088,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
290,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,323.15,101.325,1084.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
291,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,328.15,101.325,1081.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
292,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,333.15,101.325,1078.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
293,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,338.15,101.325,1075.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
294,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,343.15,101.325,1072,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
295,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,348.15,101.325,1068.9,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
296,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,dicyanamide,C(#N)NC#N,353.15,101.325,1065.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
297,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],290.65,101.325,1243.24,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
298,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],290.66,101.325,1243.24,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
299,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],293.15,101.325,1241.55,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
300,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],293.16,101.325,1241.54,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
301,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],295.65,101.325,1239.85,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
302,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],295.65,101.325,1239.85,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
303,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],298.15,101.325,1238.14,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
304,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],298.15,101.325,1238.15,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
305,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],298.16,101.325,1238.15,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
306,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],300.65,101.325,1236.44,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
307,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],300.65,101.325,1236.46,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
308,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],300.66,101.325,1236.45,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
309,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],303.15,101.325,1234.75,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
310,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],303.15,101.325,1234.75,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
311,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],303.15,101.325,1234.76,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
312,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],305.64,101.325,1233.06,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
313,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],305.65,101.325,1233.06,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
